Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Mar 31, 2023",491.5,491.5,488,489.5,489.5,55,12,25,12/15/2025
"Mar 30, 2023",493.25,493.25,492,493.25,493.25,21,12,25,12/15/2025
"Mar 29, 2023",494.5,496.5,491.5,493.25,493.25,32,12,25,12/15/2025
"Mar 28, 2023",493.5,494,493.5,493.5,493.5,3,12,25,12/15/2025
"Mar 27, 2023",495,496,494,496,496,18,12,25,12/15/2025
"Mar 24, 2023",495.5,495.5,494.5,494.5,494.5,15,12,25,12/15/2025
"Mar 23, 2023",493.25,493.25,491,492.25,492.25,55,12,25,12/15/2025
"Mar 22, 2023",487,492,487,492,492,30,12,25,12/15/2025
"Mar 21, 2023",493.5,493.5,491.75,491.75,491.75,2,12,25,12/15/2025
"Mar 20, 2023",492,493.5,492,493.5,493.5,5,12,25,12/15/2025
"Mar 17, 2023",490.5,494.25,490.5,492.25,492.25,19,12,25,12/15/2025
"Mar 16, 2023",490,493,490,493,493,13,12,25,12/15/2025
"Mar 15, 2023",494,494,490.75,490.75,490.75,61,12,25,12/15/2025
"Mar 14, 2023",493.75,496,493.5,495.25,495.25,49,12,25,12/15/2025
"Mar 13, 2023",493.75,494.25,492.5,494.25,494.25,21,12,25,12/15/2025
"Mar 10, 2023",487,490.5,486,490.5,490.5,13,12,25,12/15/2025
"Mar 09, 2023",487,487,483,484.5,484.5,28,12,25,12/15/2025
"Mar 08, 2023",491.5,491.5,487.5,487.5,487.5,13,12,25,12/15/2025
"Mar 07, 2023",495,495,494.5,494.75,494.75,18,12,25,12/15/2025
"Mar 06, 2023",492.75,495.75,492.5,495,495,20,12,25,12/15/2025
"Mar 03, 2023",494.75,495.75,493,494,494,30,12,25,12/15/2025
"Mar 02, 2023",496.75,497,494.25,497,497,19,12,25,12/15/2025
"Mar 01, 2023",500,500,495,498,498,38,12,25,12/15/2025
"Feb 28, 2023",503.5,504,499.75,499.75,499.75,25,12,25,12/15/2025
"Feb 27, 2023",505.75,505.75,504,504.75,504.75,13,12,25,12/15/2025
"Feb 24, 2023",509.5,510.25,505,505.75,505.75,101,12,25,12/15/2025
"Feb 23, 2023",507,509.25,506,509.25,509.25,31,12,25,12/15/2025
"Feb 22, 2023",505.5,507.25,505.5,506.75,506.75,28,12,25,12/15/2025
"Feb 21, 2023",505,507.25,505,507.25,507.25,14,12,25,12/15/2025
"Feb 17, 2023",506.5,506.5,506.25,506.25,506.25,16,12,25,12/15/2025
"Feb 16, 2023",505,507.25,505,507.25,507.25,3,12,25,12/15/2025
"Feb 15, 2023",506.5,507,505.75,506.5,506.5,5,12,25,12/15/2025
"Feb 14, 2023",501.75,506.5,501.75,506.5,506.5,10,12,25,12/15/2025
"Feb 13, 2023",505.5,506.75,505.5,506.5,506.5,16,12,25,12/15/2025
"Feb 10, 2023",505.75,508.25,505.75,506.5,506.5,24,12,25,12/15/2025
"Feb 09, 2023",502.5,504.5,502.5,502.75,502.75,55,12,25,12/15/2025
"Feb 08, 2023",502.5,503.75,501,503.75,503.75,126,12,25,12/15/2025
"Feb 07, 2023",505,505.25,501.5,502,502,41,12,25,12/15/2025
"Feb 06, 2023",505,508,503.75,505,505,61,12,25,12/15/2025
"Feb 03, 2023",508,508,506.25,507,507,8,12,25,12/15/2025
"Feb 02, 2023",509,509.25,509,509.25,509.25,9,12,25,12/15/2025
"Feb 01, 2023",509,509.5,507,509,509,18,12,25,12/15/2025
"Jan 31, 2023",507.25,511.5,507.25,510.75,510.75,10,12,25,12/15/2025
"Jan 30, 2023",502,508,501.25,507.5,507.5,31,12,25,12/15/2025
"Jan 27, 2023",502.5,504.5,500,501.5,501.5,19,12,25,12/15/2025
"Jan 26, 2023",503.25,503.25,502.5,502.5,502.5,3,12,25,12/15/2025
"Jan 25, 2023",503,503,501,501.25,501.25,4,12,25,12/15/2025
"Jan 24, 2023",502.5,506.25,502.5,504.75,504.75,28,12,25,12/15/2025
"Jan 23, 2023",502,502.75,501,502.75,502.75,8,12,25,12/15/2025
"Jan 20, 2023",504,504,503,504,504,2,12,25,12/15/2025
"Jan 19, 2023",505,505,502.5,503.75,503.75,17,12,25,12/15/2025
"Jan 18, 2023",505.25,507.25,505,507.25,507.25,9,12,25,12/15/2025
"Jan 17, 2023",503.25,507.5,502.75,507.25,507.25,16,12,25,12/15/2025
"Jan 13, 2023",502.25,504.25,502.25,504.25,504.25,4,12,25,12/15/2025
"Jan 12, 2023",507.75,508,502.75,504.25,504.25,34,12,25,12/15/2025
"Jan 11, 2023",510,511,507.25,508.5,508.5,29,12,25,12/15/2025
"Jan 10, 2023",515,517.25,511.25,511.25,511.25,40,12,25,12/15/2025
"Jan 09, 2023",518,518,515,517.5,517.5,15,12,25,12/15/2025
"Jan 06, 2023",521.5,521.5,519.75,519.75,519.75,2,12,25,12/15/2025
"Jan 05, 2023",521.5,521.5,520,520.5,520.5,42,12,25,12/15/2025
"Jan 04, 2023",520.25,521,520,520.25,520.25,14,12,25,12/15/2025
"Jan 03, 2023",521,524.5,521,523.25,523.25,9,12,25,12/15/2025
"Dec 30, 2022",520,524,518.75,518.75,518.75,12,12,25,12/15/2025
"Dec 29, 2022",522,522,518.75,518.75,518.75,3,12,25,12/15/2025
"Dec 28, 2022",520,521.25,519.75,519.75,519.75,9,12,25,12/15/2025
"Dec 27, 2022",520,520,518.75,518.75,518.75,1,12,25,12/15/2025
"Dec 23, 2022",519,519,518.75,518.75,518.75,2,12,25,12/15/2025
"Dec 22, 2022",517,518.75,517,518.75,518.75,1,12,25,12/15/2025
"Dec 21, 2022",519,520,513,519.75,519.75,20,12,25,12/15/2025
"Dec 20, 2022",519,520,519,520,520,5,12,25,12/15/2025
"Dec 19, 2022",520,521.75,520,521.75,521.75,3,12,25,12/15/2025
"Dec 16, 2022",522.25,522.25,521.75,522.25,522.25,4,12,25,12/15/2025
"Dec 15, 2022",522,523,522,522.75,522.75,9,12,25,12/15/2025
"Dec 14, 2022",521,522.25,521,522.25,522.25,5,12,25,12/15/2025
"Dec 13, 2022",524,524,522.75,522.75,522.75,2,12,25,12/15/2025
"Dec 12, 2022",524.5,525,524.25,524.25,524.25,7,12,25,12/15/2025
"Dec 09, 2022",524,525.5,519.25,521.25,521.25,19,12,25,12/15/2025
"Dec 08, 2022",524.25,524.25,524.25,524.25,524.25,-,12,25,12/15/2025
"Dec 07, 2022",526,526,526,526,526,19,12,25,12/15/2025
"Dec 06, 2022",525,526.5,524,526.5,526.5,5,12,25,12/15/2025
"Dec 05, 2022",526,530.5,526,526.75,526.75,7,12,25,12/15/2025
"Dec 02, 2022",529,529.5,525.75,525.75,525.75,19,12,25,12/15/2025
"Dec 01, 2022",527.75,528.75,527,528.75,528.75,3,12,25,12/15/2025
"Nov 30, 2022",530,531,527.75,527.75,527.75,20,12,25,12/15/2025
"Nov 29, 2022",530.25,531.25,530,531.25,531.25,9,12,25,12/15/2025
"Nov 28, 2022",530,532,529.5,532,532,30,12,25,12/15/2025
"Nov 25, 2022",530,531,530,531,531,1,12,25,12/15/2025
"Nov 23, 2022",530.25,530.25,530.25,530.25,530.25,-,12,25,12/15/2025
"Nov 22, 2022",529.5,529.5,527.5,527.75,527.75,9,12,25,12/15/2025
"Nov 21, 2022",527,529,525,529,529,21,12,25,12/15/2025
"Nov 18, 2022",533.25,533.25,532.25,532.25,532.25,1,12,25,12/15/2025
"Nov 17, 2022",531.25,531.25,531.25,531.25,531.25,-,12,25,12/15/2025
"Nov 16, 2022",532.75,532.75,532.75,532.75,532.75,-,12,25,12/15/2025
"Nov 15, 2022",530.5,535,528,532.5,532.5,33,12,25,12/15/2025
"Nov 14, 2022",530.25,530.75,530,530.75,530.75,9,12,25,12/15/2025
"Nov 11, 2022",531.5,531.5,531,531,531,1,12,25,12/15/2025
"Nov 10, 2022",530,530,529.5,530,530,10,12,25,12/15/2025
"Nov 09, 2022",534.5,534.5,530.25,530.25,530.25,1,12,25,12/15/2025
"Nov 08, 2022",532.75,532.75,532.75,532.75,532.75,-,12,25,12/15/2025
"Nov 07, 2022",534.75,535,534.5,534.5,534.5,2,12,25,12/15/2025
"Nov 04, 2022",535.75,535.75,533,534.25,534.25,28,12,25,12/15/2025
"Nov 03, 2022",535.75,535.75,531.25,534.25,534.25,4,12,25,12/15/2025
"Nov 02, 2022",534.5,534.5,533,534,534,3,12,25,12/15/2025
"Nov 01, 2022",534.5,534.5,534.25,534.25,534.25,3,12,25,12/15/2025
"Oct 31, 2022",533.5,533.5,532.75,532.75,532.75,1,12,25,12/15/2025
"Oct 28, 2022",531.25,532,531.25,532,532,4,12,25,12/15/2025
"Oct 27, 2022",533.5,533.5,527.75,531.25,531.25,31,12,25,12/15/2025
"Oct 26, 2022",534,534,533.5,533.5,533.5,1,12,25,12/15/2025
"Oct 25, 2022",535.75,536,535.5,535.5,535.5,8,12,25,12/15/2025
"Oct 24, 2022",534,534,533.25,533.25,533.25,2,12,25,12/15/2025
"Oct 21, 2022",535.5,535.5,535.5,535.5,535.5,-,12,25,12/15/2025
"Oct 20, 2022",535.5,535.75,531.5,535.75,535.75,14,12,25,12/15/2025
"Oct 19, 2022",535,535,533,534.25,534.25,12,12,25,12/15/2025
"Oct 18, 2022",535,536,531.5,534,534,24,12,25,12/15/2025
"Oct 17, 2022",537,539,535,536.5,536.5,38,12,25,12/15/2025
