Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Apr 08, 2024",486.75,488.75,486.75,488.75,488.75,558,9,25,09/15/2025
"Apr 05, 2024",486,489,485,487,487,222,9,25,09/15/2025
"Apr 04, 2024",487,487,486,486.25,486.25,13,9,25,09/15/2025
"Apr 03, 2024",483.75,486,483,485.5,485.5,111,9,25,09/15/2025
"Apr 02, 2024",485.75,485.75,479.75,483.25,483.25,150,9,25,09/15/2025
"Apr 01, 2024",486.75,487.25,485,487.25,487.25,137,9,25,09/15/2025
"Mar 28, 2024",476,489,476,488.25,488.25,355,9,25,09/15/2025
"Mar 27, 2024",480.25,480.25,477.75,477.75,477.75,62,9,25,09/15/2025
"Mar 26, 2024",487,487,481.25,482.25,482.25,43,9,25,09/15/2025
"Mar 25, 2024",489.5,489.5,487,487.5,487.5,13,9,25,09/15/2025
"Mar 22, 2024",488,488,485.5,487.5,487.5,30,9,25,09/15/2025
"Mar 21, 2024",487.5,490,486.75,489,489,218,9,25,09/15/2025
"Mar 20, 2024",483.25,487,483.25,486.75,486.75,84,9,25,09/15/2025
"Mar 19, 2024",483,484,483,484,484,34,9,25,09/15/2025
"Mar 18, 2024",484,484,481,482.25,482.25,17,9,25,09/15/2025
"Mar 15, 2024",481.25,483.25,481.25,482.5,482.5,25,9,25,09/15/2025
"Mar 14, 2024",482,484.5,479.5,479.75,479.75,48,9,25,09/15/2025
"Mar 13, 2024",482.5,482.5,482,482.25,482.25,128,9,25,09/15/2025
"Mar 12, 2024",480,483,480,481.75,481.75,35,9,25,09/15/2025
"Mar 11, 2024",480.5,482.25,480.5,481.5,481.5,39,9,25,09/15/2025
"Mar 08, 2024",477.75,480.75,476.25,480.75,480.75,44,9,25,09/15/2025
"Mar 07, 2024",476.25,478,476,478,478,49,9,25,09/15/2025
"Mar 06, 2024",470,472.5,470,472.25,472.25,45,9,25,09/15/2025
"Mar 05, 2024",473.25,473.25,471,471,471,65,9,25,09/15/2025
"Mar 04, 2024",472.75,474.5,472.75,474.5,474.5,46,9,25,09/15/2025
"Mar 01, 2024",472.5,472.5,469.75,471.25,471.25,29,9,25,09/15/2025
"Feb 29, 2024",472.75,474.25,472.75,473.25,473.25,115,9,25,09/15/2025
"Feb 28, 2024",472.75,472.75,472.75,472.75,472.75,26,9,25,09/15/2025
"Feb 27, 2024",467.5,472.75,467.5,470.75,470.75,425,9,25,09/15/2025
"Feb 26, 2024",463.5,469.75,463.5,469.75,469.75,352,9,25,09/15/2025
"Feb 23, 2024",472,472.25,466,466,466,114,9,25,09/15/2025
"Feb 22, 2024",473.75,473.75,469.75,469.75,469.75,40,9,25,09/15/2025
"Feb 21, 2024",477,477.5,472.5,472.5,472.5,46,9,25,09/15/2025
"Feb 20, 2024",474.25,478,474.25,476.75,476.75,131,9,25,09/15/2025
"Feb 16, 2024",471.75,474.75,471.75,474.75,474.75,237,9,25,09/15/2025
"Feb 15, 2024",472.25,472.25,472,472,472,15,9,25,09/15/2025
"Feb 14, 2024",476.25,477.25,476.25,477.25,477.25,3,9,25,09/15/2025
"Feb 13, 2024",482.5,484.25,482,482.75,482.75,195,9,25,09/15/2025
"Feb 12, 2024",481,482,481,481.25,481.25,36,9,25,09/15/2025
"Feb 09, 2024",479.75,479.75,479.25,479.25,479.25,5,9,25,09/15/2025
"Feb 08, 2024",481.5,481.5,480,481.25,481.25,52,9,25,09/15/2025
"Feb 07, 2024",484.25,484.25,482.25,482.5,482.5,104,9,25,09/15/2025
"Feb 06, 2024",485.75,485.75,485.75,485.75,485.75,-,9,25,09/15/2025
"Feb 05, 2024",484.75,485.25,482.25,485.25,485.25,143,9,25,09/15/2025
"Feb 02, 2024",483.75,485.25,483,485.25,485.25,238,9,25,09/15/2025
"Feb 01, 2024",486,486,485.25,486,486,39,9,25,09/15/2025
"Jan 31, 2024",487.5,487.5,486.75,487.25,487.25,15,9,25,09/15/2025
"Jan 30, 2024",485,487,484.75,487,487,50,9,25,09/15/2025
"Jan 29, 2024",481.5,483.5,479.75,483.5,483.5,44,9,25,09/15/2025
"Jan 26, 2024",482.5,483.5,481.5,483.5,483.5,21,9,25,09/15/2025
"Jan 25, 2024",484.25,485.75,484.25,485.75,485.75,17,9,25,09/15/2025
"Jan 24, 2024",483.75,487.25,483.75,487.25,487.25,45,9,25,09/15/2025
"Jan 23, 2024",481.75,483.25,481.75,483.25,483.25,1,9,25,09/15/2025
"Jan 22, 2024",482.5,483.75,482,482.75,482.75,26,9,25,09/15/2025
"Jan 19, 2024",481.75,484.25,481,481,481,34,9,25,09/15/2025
"Jan 18, 2024",483.25,483.5,479.75,481.25,481.25,37,9,25,09/15/2025
"Jan 17, 2024",486.5,486.5,483,483,483,30,9,25,09/15/2025
"Jan 16, 2024",488.25,488.5,483.5,483.75,483.75,25,9,25,09/15/2025
"Jan 12, 2024",491.75,492.25,485,488.25,488.25,20,9,25,09/15/2025
"Jan 11, 2024",493.75,494,493.75,493.75,493.75,9,9,25,09/15/2025
"Jan 10, 2024",496,496.25,495.25,495.25,495.25,30,9,25,09/15/2025
"Jan 09, 2024",496,496,495.75,496,496,41,9,25,09/15/2025
"Jan 08, 2024",492.75,493,490.75,493,493,79,9,25,09/15/2025
"Jan 05, 2024",497,497,494,494.75,494.75,14,9,25,09/15/2025
"Jan 04, 2024",499.25,499.25,499.25,499.25,499.25,2,9,25,09/15/2025
"Jan 03, 2024",498.25,499.25,498.25,499.25,499.25,15,9,25,09/15/2025
"Jan 02, 2024",502,502,498.5,499.5,499.5,73,9,25,09/15/2025
"Dec 29, 2023",506.25,506.25,505,505.75,505.75,28,9,25,09/15/2025
"Dec 28, 2023",506,506,506,506,506,1,9,25,09/15/2025
"Dec 27, 2023",507.75,507.75,507.75,507.75,507.75,1,9,25,09/15/2025
"Dec 26, 2023",508.75,510.5,508.75,510.5,510.5,24,9,25,09/15/2025
"Dec 22, 2023",506.25,506.5,506.25,506.5,506.5,4,9,25,09/15/2025
"Dec 21, 2023",504.75,506.25,504.75,505.5,505.5,13,9,25,09/15/2025
"Dec 20, 2023",504.75,507.5,504,504.75,504.75,28,9,25,09/15/2025
"Dec 19, 2023",508.25,508.5,505.25,505.25,505.25,36,9,25,09/15/2025
"Dec 18, 2023",510.75,511.75,509.25,511.75,511.75,57,9,25,09/15/2025
"Dec 15, 2023",508.25,510.75,508.25,510.75,510.75,2,9,25,09/15/2025
