Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Mar 22, 2024",499.75,499.75,495.25,498.25,498.25,308,7,25,07/15/2025
"Mar 21, 2024",498,502.5,497,500,500,"1,135",7,25,07/15/2025
"Mar 20, 2024",495.25,498.75,494.25,498.25,498.25,"1,190",7,25,07/15/2025
"Mar 19, 2024",493.5,495.5,492.25,495.5,495.5,627,7,25,07/15/2025
"Mar 18, 2024",492.25,494.25,491.5,492.25,492.25,159,7,25,07/15/2025
"Mar 15, 2024",489.75,493.25,487.5,492.25,492.25,548,7,25,07/15/2025
"Mar 14, 2024",493,496,488.5,489.25,489.25,"1,019",7,25,07/15/2025
"Mar 13, 2024",492.25,495.25,489.75,494,494,"1,216",7,25,07/15/2025
"Mar 12, 2024",492.25,495.25,491.25,493.25,493.25,874,7,25,07/15/2025
"Mar 11, 2024",490.75,494.25,487.5,493.25,493.25,526,7,25,07/15/2025
"Mar 08, 2024",488.75,492.25,486,492.25,492.25,738,7,25,07/15/2025
"Mar 07, 2024",482,489.25,482,489.25,489.25,627,7,25,07/15/2025
"Mar 06, 2024",481,483.5,480.5,483,483,973,7,25,07/15/2025
"Mar 05, 2024",484.75,485,481.25,482.75,482.75,443,7,25,07/15/2025
"Mar 04, 2024",480.75,487.5,480.25,486.25,486.25,547,7,25,07/15/2025
"Mar 01, 2024",484,485,478.25,482.5,482.5,781,7,25,07/15/2025
"Feb 29, 2024",484.75,485.75,480.25,484,484,437,7,25,07/15/2025
"Feb 28, 2024",483,486,481,484.75,484.75,300,7,25,07/15/2025
"Feb 27, 2024",479,485,478.25,483,483,766,7,25,07/15/2025
"Feb 26, 2024",475,480.75,469.75,480.25,480.25,"1,406",7,25,07/15/2025
"Feb 23, 2024",477,480.5,472.25,473.75,473.75,"1,534",7,25,07/15/2025
"Feb 22, 2024",478.25,483.25,476.25,477.75,477.75,"1,494",7,25,07/15/2025
"Feb 21, 2024",484,484.5,478.75,480.25,480.25,487,7,25,07/15/2025
"Feb 20, 2024",480,485.5,480,484.5,484.5,796,7,25,07/15/2025
"Feb 16, 2024",477.5,481,477.5,481,481,842,7,25,07/15/2025
"Feb 15, 2024",483.75,485,478,478.25,478.25,854,7,25,07/15/2025
"Feb 14, 2024",489.75,489.75,483.5,485,485,231,7,25,07/15/2025
"Feb 13, 2024",490.25,491.75,488.5,490.25,490.25,65,7,25,07/15/2025
"Feb 12, 2024",488.25,490.75,487.75,489.5,489.5,525,7,25,07/15/2025
"Feb 09, 2024",490,492.75,486.75,487.5,487.5,123,7,25,07/15/2025
