Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Feb 20, 2024",458,463.5,457.75,463,463,"24,954",12,24,12/15/2024
"Feb 16, 2024",456.25,459.25,455.75,458.75,458.75,"27,665",12,24,12/15/2024
"Feb 15, 2024",464,464.25,456.5,456.75,456.75,"34,609",12,24,12/15/2024
"Feb 14, 2024",469.75,470,462.5,464.25,464.25,"30,040",12,24,12/15/2024
"Feb 13, 2024",469,472,468,469.75,469.75,"18,477",12,24,12/15/2024
"Feb 12, 2024",468.5,470.75,467.5,469.25,469.25,"14,349",12,24,12/15/2024
"Feb 09, 2024",472,473.75,467.25,468.25,468.25,"27,392",12,24,12/15/2024
"Feb 08, 2024",473.75,474.75,468.75,472.25,472.25,"34,209",12,24,12/15/2024
"Feb 07, 2024",477,477.5,472.75,473.75,473.75,"47,425",12,24,12/15/2024
"Feb 06, 2024",477.5,480.75,476.75,477.25,477.25,"24,004",12,24,12/15/2024
"Feb 05, 2024",476.5,479.25,475.25,477.75,477.75,"24,441",12,24,12/15/2024
"Feb 02, 2024",478,479.25,475.25,476.75,476.75,"26,174",12,24,12/15/2024
"Feb 01, 2024",479.75,479.75,475.75,479,479,"23,344",12,24,12/15/2024
"Jan 31, 2024",480,480.5,476.5,480,480,"14,955",12,24,12/15/2024
"Jan 30, 2024",474,480.5,472.25,480.25,480.25,"19,649",12,24,12/15/2024
"Jan 29, 2024",476,477.5,471.25,474.5,474.5,"20,157",12,24,12/15/2024
"Jan 26, 2024",480,480.5,475.5,476.25,476.25,"18,592",12,24,12/15/2024
"Jan 25, 2024",481.5,482.25,477,480.75,480.75,"17,490",12,24,12/15/2024
"Jan 24, 2024",476.75,482.25,476.5,482.25,482.25,"15,009",12,24,12/15/2024
"Jan 23, 2024",476,479.75,475.25,477.5,477.5,"15,737",12,24,12/15/2024
"Jan 22, 2024",476,477.75,474.5,476.25,476.25,"13,900",12,24,12/15/2024
"Jan 19, 2024",475.5,479.5,474.5,476,476,"21,801",12,24,12/15/2024
"Jan 18, 2024",474.75,477,471,475.75,475.75,"23,176",12,24,12/15/2024
"Jan 17, 2024",477,480.25,474,475,475,"28,791",12,24,12/15/2024
"Jan 16, 2024",481.75,484.25,476.25,477.25,477.25,"28,984",12,24,12/15/2024
"Jan 12, 2024",489,490.5,476.25,481.75,481.75,"61,014",12,24,12/15/2024
"Jan 11, 2024",490.75,493.25,487.25,489.75,489.75,"24,347",12,24,12/15/2024
"Jan 10, 2024",492.25,493.5,488.75,492,492,"15,532",12,24,12/15/2024
"Jan 09, 2024",489,493,486.5,492.75,492.75,"22,677",12,24,12/15/2024
"Jan 08, 2024",494,495,486.25,489.25,489.25,"17,409",12,24,12/15/2024
"Jan 05, 2024",498.5,499.75,493,494,494,"15,826",12,24,12/15/2024
"Jan 04, 2024",497.75,500.5,496.25,498.75,498.75,"16,644",12,24,12/15/2024
"Jan 03, 2024",499,500,497.25,498.5,498.5,"20,226",12,24,12/15/2024
"Jan 02, 2024",501.25,502.25,496.5,498.25,498.25,"16,380",12,24,12/15/2024
"Dec 29, 2023",504,505.75,503,503.5,503.5,"11,631",12,24,12/15/2024
"Dec 28, 2023",506,508.25,504,504.75,504.75,"5,344",12,24,12/15/2024
"Dec 27, 2023",509,509.5,505,506.5,506.5,"9,962",12,24,12/15/2024
"Dec 26, 2023",504,510.25,502.75,509.5,509.5,"8,280",12,24,12/15/2024
"Dec 22, 2023",503.75,505.25,502.25,504.5,504.5,"7,685",12,24,12/15/2024
"Dec 21, 2023",502,505,501.25,503.75,503.75,"10,293",12,24,12/15/2024
"Dec 20, 2023",503,505.5,500.25,501.75,501.75,"12,477",12,24,12/15/2024
"Dec 19, 2023",508,509.25,502.75,503.25,503.25,"10,758",12,24,12/15/2024
"Dec 18, 2023",511.75,512.25,506.75,508.5,508.5,"11,039",12,24,12/15/2024
"Dec 15, 2023",507.5,513,507.5,512.25,512.25,"16,488",12,24,12/15/2024
"Dec 14, 2023",509,511.5,507.25,508.5,508.5,"13,643",12,24,12/15/2024
"Dec 13, 2023",510.75,511.25,506.75,507.75,507.75,"14,744",12,24,12/15/2024
"Dec 12, 2023",510,513.75,510,511.5,511.5,"12,687",12,24,12/15/2024
"Dec 11, 2023",513.25,514,509,510.75,510.75,"13,485",12,24,12/15/2024
"Dec 08, 2023",512.75,515.75,510.75,512.5,512.5,"17,302",12,24,12/15/2024
"Dec 07, 2023",509.75,514,508.75,513.25,513.25,"17,032",12,24,12/15/2024
"Dec 06, 2023",514.5,517.5,508.75,510,510,"21,211",12,24,12/15/2024
"Dec 05, 2023",513,516.5,511.75,515.75,515.75,"17,424",12,24,12/15/2024
"Dec 04, 2023",512.25,516.25,510.75,513.25,513.25,"16,343",12,24,12/15/2024
"Dec 01, 2023",511.75,516.5,509.25,513.75,513.75,"15,635",12,24,12/15/2024
"Nov 30, 2023",507,512.75,505.25,512.25,512.25,"13,064",12,24,12/15/2024
"Nov 29, 2023",505,508.5,503.75,507.75,507.75,"14,705",12,24,12/15/2024
"Nov 28, 2023",504.25,507.25,502.75,505.75,505.75,"17,396",12,24,12/15/2024
"Nov 27, 2023",511.25,512.75,502.75,504.25,504.25,"14,873",12,24,12/15/2024
"Nov 24, 2023",513,514.75,509.5,510.75,510.75,"9,174",12,24,12/15/2024
"Nov 23, 2023",-,-,-,-,-,-,12,24,12/15/2024
"Nov 22, 2023",514,518,512.5,513.75,513.75,"9,977",12,24,12/15/2024
"Nov 21, 2023",512,517.75,511,515,515,"10,772",12,24,12/15/2024
"Nov 20, 2023",510.75,513,508.5,512.5,512.5,"7,636",12,24,12/15/2024
"Nov 17, 2023",515,516,510.5,511.5,511.5,"8,865",12,24,12/15/2024
"Nov 16, 2023",512.5,516.25,508.25,515.75,515.75,"10,603",12,24,12/15/2024
"Nov 15, 2023",518,519.75,510.25,512.25,512.25,"10,806",12,24,12/15/2024
"Nov 14, 2023",517,518.5,513.75,518,518,"7,905",12,24,12/15/2024
"Nov 13, 2023",506.25,517.75,504,517.5,517.5,"20,171",12,24,12/15/2024
"Nov 10, 2023",508.5,509.5,504.25,506.75,506.75,"11,875",12,24,12/15/2024
"Nov 09, 2023",514,514.5,506.75,509.25,509.25,"19,423",12,24,12/15/2024
"Nov 08, 2023",510.5,515.75,510,514.5,514.5,"21,578",12,24,12/15/2024
"Nov 07, 2023",516.25,516.75,509.25,510,510,"13,193",12,24,12/15/2024
"Nov 06, 2023",517,519.25,516.25,517.25,517.25,"9,696",12,24,12/15/2024
"Nov 03, 2023",510,519.25,508.75,517.5,517.5,"16,090",12,24,12/15/2024
"Nov 02, 2023",511.5,516.25,510.25,510.5,510.5,"21,397",12,24,12/15/2024
"Nov 01, 2023",513,514.25,508.75,511.25,511.25,"8,322",12,24,12/15/2024
"Oct 31, 2023",511.25,514.75,510.5,513,513,"7,647",12,24,12/15/2024
"Oct 30, 2023",511,513.75,509.75,511.25,511.25,"8,582",12,24,12/15/2024
"Oct 27, 2023",509,513.5,508.25,511.75,511.75,"6,650",12,24,12/15/2024
"Oct 26, 2023",512.25,513,508.25,509.5,509.5,"6,484",12,24,12/15/2024
"Oct 25, 2023",513.5,515.5,507,510.75,510.75,"8,304",12,24,12/15/2024
"Oct 24, 2023",518,518.5,512.5,513.75,513.75,"6,419",12,24,12/15/2024
"Oct 23, 2023",518.5,521.25,517.25,518.25,518.25,"7,747",12,24,12/15/2024
"Oct 20, 2023",524,527.75,519.25,520,520,"11,333",12,24,12/15/2024
"Oct 19, 2023",517.75,525.5,515.25,525,525,"13,612",12,24,12/15/2024
"Oct 18, 2023",516,520,516,518.25,518.25,"7,580",12,24,12/15/2024
"Oct 17, 2023",516.75,518.5,515.5,516.5,516.5,"4,381",12,24,12/15/2024
"Oct 16, 2023",520.5,523.5,516.75,517.75,517.75,"3,668",12,24,12/15/2024
"Oct 13, 2023",522,524.5,518.75,521.25,521.25,"5,617",12,24,12/15/2024
"Oct 12, 2023",516,524.5,511,522.75,522.75,"17,866",12,24,12/15/2024
"Oct 11, 2023",514.5,517.75,512.75,517.25,517.25,"9,194",12,24,12/15/2024
"Oct 10, 2023",515.5,515.75,512.75,514.25,514.25,"5,807",12,24,12/15/2024
"Oct 09, 2023",519.5,522.75,515,516.25,516.25,"5,285",12,24,12/15/2024
"Oct 06, 2023",520,522.25,518.5,519.5,519.5,"9,092",12,24,12/15/2024
"Oct 05, 2023",513.25,522,510,521.5,521.5,"14,648",12,24,12/15/2024
"Oct 04, 2023",514.5,516,511,513.5,513.5,"7,558",12,24,12/15/2024
"Oct 03, 2023",516.5,517.5,513.25,514.5,514.5,"7,423",12,24,12/15/2024
"Oct 02, 2023",506.5,517.25,506.5,517.25,517.25,"8,565",12,24,12/15/2024
"Sep 29, 2023",513.25,515,505.5,507.25,507.25,"14,356",12,24,12/15/2024
"Sep 28, 2023",512.25,515,510.25,514.5,514.5,"7,025",12,24,12/15/2024
"Sep 27, 2023",509.25,513.75,508.25,512.25,512.25,"8,028",12,24,12/15/2024
"Sep 26, 2023",509.5,511,506.25,508.75,508.75,"3,535",12,24,12/15/2024
"Sep 25, 2023",505.5,510,503.5,509.5,509.5,"5,084",12,24,12/15/2024
"Sep 22, 2023",505,508,504,507,507,"4,449",12,24,12/15/2024
"Sep 21, 2023",510.75,511.75,504,505,505,"5,154",12,24,12/15/2024
"Sep 20, 2023",506,511.5,505,511.25,511.25,"6,921",12,24,12/15/2024
"Sep 19, 2023",503,506.75,501,506.75,506.75,"6,407",12,24,12/15/2024
"Sep 18, 2023",507.25,510,502.5,504.25,504.25,"6,486",12,24,12/15/2024
"Sep 15, 2023",509,511.5,506.5,508.5,508.5,"6,448",12,24,12/15/2024
"Sep 14, 2023",510,512,506.75,509.5,509.5,"5,054",12,24,12/15/2024
"Sep 13, 2023",505,510.25,503.5,510,510,"5,507",12,24,12/15/2024
"Sep 12, 2023",510.5,512.25,502.5,505.5,505.5,"10,190",12,24,12/15/2024
"Sep 11, 2023",508.25,512.25,507.5,512,512,"6,309",12,24,12/15/2024
"Sep 08, 2023",510,510.75,505.5,508.5,508.5,"5,236",12,24,12/15/2024
"Sep 07, 2023",510.75,512.25,508.75,510,510,"3,817",12,24,12/15/2024
"Sep 06, 2023",513,514.5,510,511,511,"4,483",12,24,12/15/2024
"Sep 05, 2023",509.25,513.25,508,512.25,512.25,"6,582",12,24,12/15/2024
"Sep 01, 2023",507,512.25,506.75,509.5,509.5,"4,674",12,24,12/15/2024
"Aug 31, 2023",510.75,513,506.25,507.5,507.5,"5,964",12,24,12/15/2024
"Aug 30, 2023",507.75,511.5,507,510,510,"9,449",12,24,12/15/2024
"Aug 29, 2023",512.5,516.25,507,508,508,"5,692",12,24,12/15/2024
"Aug 28, 2023",512.25,515.75,510.25,514.75,514.75,"5,495",12,24,12/15/2024
"Aug 25, 2023",508,512.5,507.5,509,509,"3,518",12,24,12/15/2024
"Aug 24, 2023",507,510,505.25,508.75,508.75,"4,698",12,24,12/15/2024
"Aug 23, 2023",502,509.25,501,507.75,507.75,"5,285",12,24,12/15/2024
"Aug 22, 2023",505.75,507.75,499,502,502,"5,847",12,24,12/15/2024
"Aug 21, 2023",515.25,521.5,506.25,507,507,"6,196",12,24,12/15/2024
"Aug 18, 2023",507.75,513.25,507,510.75,510.75,"5,741",12,24,12/15/2024
"Aug 17, 2023",507.25,509.75,504.25,508.25,508.25,"3,803",12,24,12/15/2024
"Aug 16, 2023",502.75,509.25,502,507.75,507.75,"6,349",12,24,12/15/2024
"Aug 15, 2023",509,510.25,502.25,503.75,503.75,"7,147",12,24,12/15/2024
"Aug 14, 2023",509,513,505,510.25,510.25,"5,166",12,24,12/15/2024
"Aug 11, 2023",513.25,521,506.25,509.25,509.25,"9,433",12,24,12/15/2024
"Aug 10, 2023",513.75,516.5,513,514.5,514.5,"4,102",12,24,12/15/2024
"Aug 09, 2023",515,519,513,514,514,"5,146",12,24,12/15/2024
"Aug 08, 2023",513.75,517.5,509.75,515.5,515.5,"7,765",12,24,12/15/2024
"Aug 07, 2023",511.5,515.5,506.75,514,514,"10,531",12,24,12/15/2024
"Aug 04, 2023",513,519,509.5,513,513,"6,236",12,24,12/15/2024
"Aug 03, 2023",511.5,514.25,508.5,510,510,"8,041",12,24,12/15/2024
"Aug 02, 2023",516,524,507.5,513.25,513.25,"12,570",12,24,12/15/2024
"Aug 01, 2023",517,521.25,513.5,515.25,515.25,"6,914",12,24,12/15/2024
"Jul 31, 2023",525,525,514.25,517.25,517.25,"8,130",12,24,12/15/2024
"Jul 28, 2023",534,539.75,525.25,527,527,"7,871",12,24,12/15/2024
"Jul 27, 2023",531,539.5,529.5,534.5,534.5,"5,898",12,24,12/15/2024
"Jul 26, 2023",541,542.25,529.5,532,532,"5,523",12,24,12/15/2024
"Jul 25, 2023",543.25,547,538,541.5,541.5,"6,047",12,24,12/15/2024
"Jul 24, 2023",532.25,547.25,530,545,545,"10,393",12,24,12/15/2024
"Jul 21, 2023",534.75,535.25,525.5,528.5,528.5,"5,083",12,24,12/15/2024
"Jul 20, 2023",539.75,545,532.5,535.5,535.5,"6,985",12,24,12/15/2024
"Jul 19, 2023",528.75,546.75,528,541,541,"13,160",12,24,12/15/2024
"Jul 18, 2023",509.75,534,508.5,530,530,"8,977",12,24,12/15/2024
"Jul 17, 2023",520,523.75,509.5,510.75,510.75,"4,443",12,24,12/15/2024
"Jul 14, 2023",508.25,519,507,517,517,"5,466",12,24,12/15/2024
"Jul 13, 2023",495,509.25,494.25,508.75,508.75,"3,871",12,24,12/15/2024
"Jul 12, 2023",503.75,508,491,496,496,"8,951",12,24,12/15/2024
"Jul 11, 2023",501,507.75,498.5,505.25,505.25,"3,175",12,24,12/15/2024
"Jul 10, 2023",498.75,504,498.75,503.25,503.25,"1,719",12,24,12/15/2024
"Jul 07, 2023",504.5,505.75,497.5,497.75,497.75,"2,972",12,24,12/15/2024
"Jul 06, 2023",497.5,505.5,497.5,505,505,"4,413",12,24,12/15/2024
"Jul 05, 2023",502.5,504.25,492.25,499,499,"5,778",12,24,12/15/2024
"Jul 03, 2023",495.25,506.5,491.75,498,498,"8,386",12,24,12/15/2024
"Jun 30, 2023",507,518,494.75,496.75,496.75,"15,476",12,24,12/15/2024
"Jun 29, 2023",514.5,518,506.75,507,507,"4,963",12,24,12/15/2024
"Jun 28, 2023",522.5,524.5,512,514,514,"5,694",12,24,12/15/2024
"Jun 27, 2023",540,545,519,522.5,522.5,"5,910",12,24,12/15/2024
"Jun 26, 2023",538.75,543.75,530,538.25,538.25,"3,656",12,24,12/15/2024
"Jun 23, 2023",554,554.25,532.75,533.25,533.25,"5,442",12,24,12/15/2024
"Jun 22, 2023",561,562.75,553.75,555.75,555.75,"6,412",12,24,12/15/2024
"Jun 21, 2023",548,565,544.5,564.5,564.5,"13,942",12,24,12/15/2024
"Jun 20, 2023",540,546.75,537.75,546.5,546.5,"8,427",12,24,12/15/2024
"Jun 16, 2023",530,542,529,541.5,541.5,"9,128",12,24,12/15/2024
"Jun 15, 2023",517,530.75,517,530.25,530.25,"7,529",12,24,12/15/2024
"Jun 14, 2023",513.5,520,511.75,517.25,517.25,"2,144",12,24,12/15/2024
"Jun 13, 2023",514,521.5,511.5,516,516,"3,430",12,24,12/15/2024
"Jun 12, 2023",507.25,515,507.25,514.75,514.75,"3,003",12,24,12/15/2024
"Jun 09, 2023",507,510.25,502,504.5,504.5,"3,154",12,24,12/15/2024
"Jun 08, 2023",502,510.75,496.5,509.25,509.25,"3,245",12,24,12/15/2024
"Jun 07, 2023",507.25,511.5,502.25,504,504,"1,798",12,24,12/15/2024
"Jun 06, 2023",512.75,517,505.75,511.25,511.25,"2,414",12,24,12/15/2024
"Jun 05, 2023",514.25,518.25,508.75,511.75,511.75,"2,259",12,24,12/15/2024
"Jun 02, 2023",510.5,517.25,506,516,516,"1,400",12,24,12/15/2024
"Jun 01, 2023",504,516.5,503.5,510.5,510.5,"1,771",12,24,12/15/2024
"May 31, 2023",506.25,506.25,496.75,504.75,504.75,"1,686",12,24,12/15/2024
"May 30, 2023",513.25,514.5,500.75,506.5,506.5,"2,590",12,24,12/15/2024
"May 26, 2023",500,515,500,513.25,513.25,"2,542",12,24,12/15/2024
"May 25, 2023",505,506.5,500.5,502,502,"1,644",12,24,12/15/2024
"May 24, 2023",506.25,510.75,501.5,505.25,505.25,"2,214",12,24,12/15/2024
"May 23, 2023",500,507,497,504.5,504.5,"1,659",12,24,12/15/2024
"May 22, 2023",490.5,501,490,500.5,500.5,"2,043",12,24,12/15/2024
"May 19, 2023",493,500,491.75,492.75,492.75,"1,716",12,24,12/15/2024
"May 18, 2023",490.25,494.25,485.75,493,493,"1,621",12,24,12/15/2024
"May 17, 2023",499.5,501,489.5,492,492,"2,405",12,24,12/15/2024
"May 16, 2023",506,508,495.25,499,499,"1,443",12,24,12/15/2024
"May 15, 2023",500,508.75,500,506.75,506.75,867,12,24,12/15/2024
"May 12, 2023",505.75,510,500,504,504,"2,625",12,24,12/15/2024
"May 11, 2023",510.5,510.5,505,506.75,506.75,"3,236",12,24,12/15/2024
"May 10, 2023",511,513.25,505.75,512.75,512.75,"2,418",12,24,12/15/2024
"May 09, 2023",513.25,513.25,507.5,511.5,511.5,"1,732",12,24,12/15/2024
"May 08, 2023",519.5,520,513.75,515.25,515.25,"1,137",12,24,12/15/2024
"May 05, 2023",517,523.25,517,520.75,520.75,"1,590",12,24,12/15/2024
"May 04, 2023",519,523.5,515,517.75,517.75,"1,054",12,24,12/15/2024
"May 03, 2023",515,521,510,520.5,520.5,"1,703",12,24,12/15/2024
"May 02, 2023",521,524,514,515.25,515.25,"2,850",12,24,12/15/2024
"May 01, 2023",523.25,523.25,516.75,520.5,520.5,"1,734",12,24,12/15/2024
"Apr 28, 2023",521.25,525.75,519,523.25,523.25,"2,244",12,24,12/15/2024
"Apr 27, 2023",528,529,520.5,522,522,"1,717",12,24,12/15/2024
"Apr 26, 2023",534,535,527.75,528.75,528.75,"1,092",12,24,12/15/2024
"Apr 25, 2023",533.75,535.25,528,534,534,"1,263",12,24,12/15/2024
"Apr 24, 2023",530.75,534.25,528.25,533.75,533.75,"1,432",12,24,12/15/2024
"Apr 21, 2023",538,538.75,529.5,531,531,"1,489",12,24,12/15/2024
"Apr 20, 2023",543,543.25,536,538.5,538.5,"1,842",12,24,12/15/2024
"Apr 19, 2023",546.5,547.75,543.75,544.25,544.25,529,12,24,12/15/2024
"Apr 18, 2023",545,547.75,543.5,547.75,547.75,728,12,24,12/15/2024
"Apr 17, 2023",540,545.75,538,545.25,545.25,761,12,24,12/15/2024
"Apr 14, 2023",535,540.25,534.5,539.75,539.75,689,12,24,12/15/2024
"Apr 13, 2023",534.5,536.5,532,534.25,534.25,367,12,24,12/15/2024
"Apr 12, 2023",535.25,537.75,534,535.25,535.25,281,12,24,12/15/2024
"Apr 11, 2023",537.75,539.5,533,536.75,536.75,188,12,24,12/15/2024
"Apr 10, 2023",533,538.25,531.25,537.75,537.75,347,12,24,12/15/2024
"Apr 06, 2023",534.25,536.25,533.5,535,535,-,12,24,12/15/2024
"Apr 05, 2023",533.5,536.25,531.5,535,535,942,12,24,12/15/2024
"Apr 04, 2023",535.75,537,532.75,533.75,533.75,345,12,24,12/15/2024
"Apr 03, 2023",538,542.75,536,537.5,537.5,657,12,24,12/15/2024
"Mar 31, 2023",540.5,543.5,534.75,538.25,538.25,"1,073",12,24,12/15/2024
"Mar 30, 2023",542,543.5,540.5,541.75,541.75,335,12,24,12/15/2024
"Mar 29, 2023",544.5,545,540,542.75,542.75,599,12,24,12/15/2024
"Mar 28, 2023",543.5,545.75,542.5,544,544,337,12,24,12/15/2024
"Mar 27, 2023",541.75,545.75,539.25,545.25,545.25,529,12,24,12/15/2024
"Mar 24, 2023",536,543,535,542.25,542.25,696,12,24,12/15/2024
"Mar 23, 2023",534,539.75,531.5,537.25,537.25,"1,241",12,24,12/15/2024
"Mar 22, 2023",535,537.5,529.75,536,536,593,12,24,12/15/2024
"Mar 21, 2023",538,540,534,535.5,535.5,349,12,24,12/15/2024
"Mar 20, 2023",537.75,538.75,535.75,538.75,538.75,269,12,24,12/15/2024
"Mar 17, 2023",536.75,538.75,536.5,537.75,537.75,232,12,24,12/15/2024
"Mar 16, 2023",535.25,537,534.25,537,537,301,12,24,12/15/2024
"Mar 15, 2023",538,539.5,535,535.75,535.75,390,12,24,12/15/2024
"Mar 14, 2023",536.25,539,535.5,538,538,622,12,24,12/15/2024
"Mar 13, 2023",534.75,537.5,530.75,537.5,537.5,572,12,24,12/15/2024
"Mar 10, 2023",528.25,535,527.75,533.75,533.75,437,12,24,12/15/2024
"Mar 09, 2023",530.5,532,526,528.25,528.25,752,12,24,12/15/2024
"Mar 08, 2023",538.5,539.25,531,531.25,531.25,681,12,24,12/15/2024
"Mar 07, 2023",540,541.25,538.25,539.75,539.75,422,12,24,12/15/2024
"Mar 06, 2023",537.75,541.25,536.75,540.5,540.5,379,12,24,12/15/2024
"Mar 03, 2023",541.5,542.25,538.75,540.5,540.5,623,12,24,12/15/2024
"Mar 02, 2023",542.25,543.5,538.25,542.25,542.25,428,12,24,12/15/2024
"Mar 01, 2023",543.5,545.5,537.25,542.25,542.25,782,12,24,12/15/2024
"Feb 28, 2023",549,549.75,542.25,543,543,780,12,24,12/15/2024
"Feb 27, 2023",549.5,551.75,548.75,549.5,549.5,437,12,24,12/15/2024
"Feb 24, 2023",554.25,556,549.25,549.75,549.75,"2,488",12,24,12/15/2024
"Feb 23, 2023",553.75,555.75,552.75,554.75,554.75,640,12,24,12/15/2024
"Feb 22, 2023",555,557,553.75,554.5,554.5,526,12,24,12/15/2024
"Feb 21, 2023",554,555.5,552.5,555.5,555.5,445,12,24,12/15/2024
"Feb 17, 2023",554,555.25,553.25,554.25,554.25,129,12,24,12/15/2024
"Feb 16, 2023",554,555.5,553.5,554.25,554.25,229,12,24,12/15/2024
"Feb 15, 2023",554.5,554.75,553.75,554.5,554.5,145,12,24,12/15/2024
"Feb 14, 2023",554.75,556,553.5,555,555,192,12,24,12/15/2024
"Feb 13, 2023",553,555.5,551.25,555,555,428,12,24,12/15/2024
"Feb 10, 2023",550.5,556,550.5,554.5,554.5,254,12,24,12/15/2024
