Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Jan 22, 2024",492.5,494.5,491.5,493.25,493.25,209,5,25,05/15/2025
"Jan 19, 2024",493.5,496,492.5,492.75,492.75,52,5,25,05/15/2025
"Jan 18, 2024",491.5,494,488,493,493,381,5,25,05/15/2025
"Jan 17, 2024",494.5,496.5,490.5,491.75,491.75,311,5,25,05/15/2025
"Jan 16, 2024",499,500.25,493.5,493.75,493.75,231,5,25,05/15/2025
"Jan 12, 2024",504.5,505.5,493.25,498.25,498.25,571,5,25,05/15/2025
"Jan 11, 2024",508,508,504.75,505.5,505.5,81,5,25,05/15/2025
"Jan 10, 2024",505.25,509.5,505.25,508.25,508.25,81,5,25,05/15/2025
"Jan 09, 2024",506.5,509.25,504,509,509,195,5,25,05/15/2025
"Jan 08, 2024",508.75,508.75,502.5,505.5,505.5,237,5,25,05/15/2025
"Jan 05, 2024",515,515,509,510,510,257,5,25,05/15/2025
"Jan 04, 2024",513.75,516.25,512.75,514.75,514.75,75,5,25,05/15/2025
"Jan 03, 2024",515.5,516.25,514,514.75,514.75,118,5,25,05/15/2025
"Jan 02, 2024",516.75,516.75,513,514.5,514.5,51,5,25,05/15/2025
"Dec 29, 2023",521.5,521.5,519.5,519.75,519.75,70,5,25,05/15/2025
"Dec 28, 2023",521,521,520,520.75,520.75,46,5,25,05/15/2025
"Dec 27, 2023",525.25,525.25,521.5,522.75,522.75,58,5,25,05/15/2025
"Dec 26, 2023",521.25,525.75,521.25,525.75,525.75,11,5,25,05/15/2025
"Dec 22, 2023",518.5,520.75,518.25,520.75,520.75,52,5,25,05/15/2025
"Dec 21, 2023",517.5,520,517.5,520,520,8,5,25,05/15/2025
"Dec 20, 2023",518.75,520.5,516.75,518,518,366,5,25,05/15/2025
"Dec 19, 2023",523,523.25,518.5,519,519,442,5,25,05/15/2025
"Dec 18, 2023",523.75,523.75,521.75,523.25,523.25,46,5,25,05/15/2025
"Dec 15, 2023",524.5,527,524.5,527,527,88,5,25,05/15/2025
"Dec 14, 2023",524.75,525,523.5,523.5,523.5,20,5,25,05/15/2025
"Dec 13, 2023",523.25,524.5,522.5,523,523,60,5,25,05/15/2025
"Dec 12, 2023",526,528.25,526,526.5,526.5,28,5,25,05/15/2025
"Dec 11, 2023",528.75,528.75,524.75,526,526,42,5,25,05/15/2025
"Dec 08, 2023",529.5,530,526.25,527.75,527.75,67,5,25,05/15/2025
"Dec 07, 2023",527,529,524.75,528.25,528.25,47,5,25,05/15/2025
"Dec 06, 2023",528.25,529.25,524.25,525.5,525.5,96,5,25,05/15/2025
"Dec 05, 2023",527.75,531.75,527.25,530.75,530.75,70,5,25,05/15/2025
"Dec 04, 2023",527.5,531.25,527.5,528.75,528.75,162,5,25,05/15/2025
"Dec 01, 2023",527.5,531.5,525.75,529.25,529.25,136,5,25,05/15/2025
"Nov 30, 2023",525,528,525,527.75,527.75,96,5,25,05/15/2025
"Nov 29, 2023",520.75,524,519.5,523.5,523.5,190,5,25,05/15/2025
"Nov 28, 2023",519.25,521.75,518,521,521,146,5,25,05/15/2025
"Nov 27, 2023",524,524,517.5,519.25,519.25,264,5,25,05/15/2025
"Nov 24, 2023",527.25,527.25,525.25,525.25,525.25,3,5,25,05/15/2025
"Nov 23, 2023",-,-,-,-,-,-,5,25,05/15/2025
"Nov 22, 2023",529.5,532.25,527.5,528,528,75,5,25,05/15/2025
"Nov 21, 2023",527,529.75,527,529.75,529.75,26,5,25,05/15/2025
"Nov 20, 2023",525,527.25,523.5,527.25,527.25,51,5,25,05/15/2025
"Nov 17, 2023",528,528.75,525.75,526.25,526.25,70,5,25,05/15/2025
"Nov 16, 2023",525,531,524.75,530.5,530.5,59,5,25,05/15/2025
"Nov 15, 2023",526,527.5,526,527.5,527.5,23,5,25,05/15/2025
"Nov 14, 2023",532.75,533.25,531.5,533,533,212,5,25,05/15/2025
"Nov 13, 2023",520.5,532.75,520.5,532.75,532.75,100,5,25,05/15/2025
"Nov 10, 2023",522,522.25,521.75,522.25,522.25,45,5,25,05/15/2025
"Nov 09, 2023",529.25,529.25,524.5,525,525,101,5,25,05/15/2025
"Nov 08, 2023",529.75,530.75,529,530,530,34,5,25,05/15/2025
"Nov 07, 2023",527.25,527.25,525.75,525.75,525.75,18,5,25,05/15/2025
"Nov 06, 2023",533.25,534,532.25,533,533,139,5,25,05/15/2025
"Nov 03, 2023",525.5,534,525.5,533.25,533.25,90,5,25,05/15/2025
"Nov 02, 2023",527.5,529.5,525.75,526.5,526.5,194,5,25,05/15/2025
"Nov 01, 2023",525.75,527,525.5,527,527,150,5,25,05/15/2025
"Oct 31, 2023",528,529.25,528,528.5,528.5,30,5,25,05/15/2025
"Oct 30, 2023",528.25,528.25,527.5,527.5,527.5,60,5,25,05/15/2025
"Oct 27, 2023",527,527.75,527,527,527,29,5,25,05/15/2025
"Oct 26, 2023",527,527.75,525,525.25,525.25,61,5,25,05/15/2025
"Oct 25, 2023",530.75,530.75,524.75,527,527,69,5,25,05/15/2025
"Oct 24, 2023",529.25,529.25,528.75,529.25,529.25,32,5,25,05/15/2025
"Oct 23, 2023",533.5,536,533.5,533.75,533.75,72,5,25,05/15/2025
"Oct 20, 2023",541,543,535.25,535.75,535.75,121,5,25,05/15/2025
"Oct 19, 2023",534,541,534,540.75,540.75,91,5,25,05/15/2025
"Oct 18, 2023",533.25,533.25,533.25,533.25,533.25,172,5,25,05/15/2025
"Oct 17, 2023",533,533,532,532,532,47,5,25,05/15/2025
"Oct 16, 2023",533.25,533.5,533.25,533.5,533.5,48,5,25,05/15/2025
"Oct 13, 2023",538.75,539,534.25,536.5,536.5,6,5,25,05/15/2025
"Oct 12, 2023",527.5,539.5,527.25,537.75,537.75,78,5,25,05/15/2025
"Oct 11, 2023",530.5,532.75,530.25,532.75,532.75,74,5,25,05/15/2025
"Oct 10, 2023",530,530.5,530,530.25,530.25,61,5,25,05/15/2025
"Oct 09, 2023",533.5,533.5,530.5,531.75,531.75,67,5,25,05/15/2025
"Oct 06, 2023",535,535,533.75,535,535,118,5,25,05/15/2025
"Oct 05, 2023",532.25,537,532.25,537,537,54,5,25,05/15/2025
"Oct 04, 2023",529.5,530,529.25,529.5,529.5,92,5,25,05/15/2025
"Oct 03, 2023",532,532,529.75,529.75,529.75,74,5,25,05/15/2025
"Oct 02, 2023",532,532,531.5,532,532,67,5,25,05/15/2025
"Sep 29, 2023",528,528.25,522.5,522.5,522.5,62,5,25,05/15/2025
"Sep 28, 2023",528.25,529.5,527.75,529.5,529.5,65,5,25,05/15/2025
"Sep 27, 2023",527.25,528.75,527.25,527.25,527.25,50,5,25,05/15/2025
"Sep 26, 2023",524,524,523.75,524,524,84,5,25,05/15/2025
"Sep 25, 2023",521,524,521,524,524,35,5,25,05/15/2025
"Sep 22, 2023",521,521.5,520.75,521.5,521.5,63,5,25,05/15/2025
"Sep 21, 2023",521.75,521.75,519.5,519.5,519.5,51,5,25,05/15/2025
"Sep 20, 2023",525,527,525,526.25,526.25,10,5,25,05/15/2025
"Sep 19, 2023",519,521,519,521,521,7,5,25,05/15/2025
"Sep 18, 2023",519.25,519.25,519.25,519.25,519.25,4,5,25,05/15/2025
"Sep 15, 2023",522.25,523.75,522.25,523.75,523.75,17,5,25,05/15/2025
"Sep 14, 2023",526.5,526.5,524.5,524.5,524.5,1,5,25,05/15/2025
"Sep 13, 2023",524,525.25,524,525.25,525.25,2,5,25,05/15/2025
"Sep 12, 2023",519.5,521.25,519,521.25,521.25,28,5,25,05/15/2025
"Sep 11, 2023",526,527.5,524.5,527.5,527.5,7,5,25,05/15/2025
"Sep 08, 2023",522.25,524.75,522.25,524.75,524.75,4,5,25,05/15/2025
"Sep 07, 2023",525.5,525.5,525.5,525.5,525.5,2,5,25,05/15/2025
"Sep 06, 2023",527,527,527,527,527,1,5,25,05/15/2025
"Sep 05, 2023",527.25,528.5,526.5,528.25,528.25,21,5,25,05/15/2025
"Sep 01, 2023",528.25,528.5,525.5,525.5,525.5,13,5,25,05/15/2025
"Aug 31, 2023",527.5,527.5,523.75,523.75,523.75,1,5,25,05/15/2025
"Aug 30, 2023",526,526,526,526,526,5,5,25,05/15/2025
"Aug 29, 2023",523.75,523.75,523.75,523.75,523.75,-,5,25,05/15/2025
"Aug 28, 2023",529.5,529.5,529.5,529.5,529.5,-,5,25,05/15/2025
"Aug 25, 2023",523.75,523.75,523.75,523.75,523.75,1,5,25,05/15/2025
"Aug 24, 2023",522.25,524.25,522.25,524.25,524.25,16,5,25,05/15/2025
"Aug 23, 2023",522.5,522.5,522.5,522.5,522.5,-,5,25,05/15/2025
"Aug 22, 2023",515,517.25,515,517.25,517.25,1,5,25,05/15/2025
"Aug 21, 2023",527.25,527.25,522.25,522.25,522.25,17,5,25,05/15/2025
"Aug 18, 2023",527,527,525.5,525.75,525.75,16,5,25,05/15/2025
"Aug 17, 2023",523.75,523.75,523.75,523.75,523.75,1,5,25,05/15/2025
"Aug 16, 2023",517.75,523,517.75,523,523,16,5,25,05/15/2025
"Aug 15, 2023",523.25,523.25,519.5,519.75,519.75,23,5,25,05/15/2025
"Aug 14, 2023",520.5,525.25,520.25,525.25,525.25,54,5,25,05/15/2025
"Aug 11, 2023",527.5,530.75,522.25,524.5,524.5,10,5,25,05/15/2025
"Aug 10, 2023",529.5,529.5,529.5,529.5,529.5,10,5,25,05/15/2025
"Aug 09, 2023",528.75,528.75,528.75,528.75,528.75,9,5,25,05/15/2025
"Aug 08, 2023",530.5,530.5,530.5,530.5,530.5,19,5,25,05/15/2025
"Aug 07, 2023",528.75,529.75,528.75,528.75,528.75,18,5,25,05/15/2025
"Aug 04, 2023",527.75,529.25,526.75,526.75,526.75,27,5,25,05/15/2025
"Aug 03, 2023",524.75,524.75,523.25,523.5,523.5,27,5,25,05/15/2025
"Aug 02, 2023",529.25,529.25,526.25,526.25,526.25,10,5,25,05/15/2025
"Aug 01, 2023",528.5,528.5,528.5,528.5,528.5,-,5,25,05/15/2025
"Jul 31, 2023",530.25,530.25,530.25,530.25,530.25,-,5,25,05/15/2025
"Jul 28, 2023",550,550,539.25,539.25,539.25,11,5,25,05/15/2025
"Jul 27, 2023",546.75,546.75,546.75,546.75,546.75,-,5,25,05/15/2025
"Jul 26, 2023",544.5,544.5,544.5,544.5,544.5,24,5,25,05/15/2025
"Jul 25, 2023",556.5,556.5,554,554,554,10,5,25,05/15/2025
"Jul 24, 2023",544.75,557.25,544.75,557.25,557.25,22,5,25,05/15/2025
"Jul 21, 2023",542.25,542.25,542.25,542.25,542.25,-,5,25,05/15/2025
"Jul 20, 2023",547,548.75,547,548.75,548.75,3,5,25,05/15/2025
"Jul 19, 2023",554.5,554.5,554.5,554.5,554.5,7,5,25,05/15/2025
"Jul 18, 2023",543,544.75,543,544.75,544.75,7,5,25,05/15/2025
"Jul 17, 2023",525.75,525.75,525.75,525.75,525.75,4,5,25,05/15/2025
"Jul 14, 2023",527.75,531.5,527.75,531.5,531.5,37,5,25,05/15/2025
"Jul 13, 2023",515.75,524.5,515.75,524.5,524.5,21,5,25,05/15/2025
"Jul 12, 2023",516,516,509.5,511,511,8,5,25,05/15/2025
"Jul 11, 2023",517,519.25,517,519.25,519.25,5,5,25,05/15/2025
"Jul 10, 2023",517.5,517.5,517.5,517.5,517.5,-,5,25,05/15/2025
"Jul 07, 2023",512,512.5,512,512.5,512.5,3,5,25,05/15/2025
"Jul 06, 2023",519.25,519.25,519.25,519.25,519.25,-,5,25,05/15/2025
"Jul 05, 2023",513.75,513.75,512.75,512.75,512.75,24,5,25,05/15/2025
"Jul 03, 2023",513.75,513.75,511.25,511.25,511.25,33,5,25,05/15/2025
"Jun 30, 2023",517,517,510,510,510,12,5,25,05/15/2025
"Jun 29, 2023",527,527,517.75,517.75,517.75,10,5,25,05/15/2025
"Jun 28, 2023",525.25,525.25,524.25,524.25,524.25,55,5,25,05/15/2025
"Jun 27, 2023",533.75,533.75,532.25,532.25,532.25,2,5,25,05/15/2025
"Jun 26, 2023",547.5,547.5,547.5,547.5,547.5,-,5,25,05/15/2025
"Jun 23, 2023",542.75,542.75,542.75,542.75,542.75,-,5,25,05/15/2025
"Jun 22, 2023",566.75,566.75,564.75,564.75,564.75,1,5,25,05/15/2025
"Jun 21, 2023",558,573.25,558,573.25,573.25,16,5,25,05/15/2025
"Jun 20, 2023",556,556,556,556,556,-,5,25,05/15/2025
"Jun 16, 2023",551.25,551.25,551.25,551.25,551.25,4,5,25,05/15/2025
"Jun 15, 2023",540.5,540.5,540.5,540.5,540.5,4,5,25,05/15/2025
"Jun 14, 2023",527.5,527.5,527.5,527.5,527.5,-,5,25,05/15/2025
"Jun 13, 2023",526.25,526.25,526.25,526.25,526.25,1,5,25,05/15/2025
"Jun 12, 2023",525,525,525,525,525,-,5,25,05/15/2025
"Jun 09, 2023",515.25,515.25,515.25,515.25,515.25,-,5,25,05/15/2025
"Jun 08, 2023",520.25,520.25,520.25,520.25,520.25,-,5,25,05/15/2025
"Jun 07, 2023",514.5,514.5,514.5,514.5,514.5,-,5,25,05/15/2025
"Jun 06, 2023",521.75,521.75,521.75,521.75,521.75,-,5,25,05/15/2025
"Jun 05, 2023",522.5,522.5,522.5,522.5,522.5,-,5,25,05/15/2025
"Jun 02, 2023",522.25,526.5,522.25,526.5,526.5,1,5,25,05/15/2025
"Jun 01, 2023",527.5,527.5,521.25,521.25,521.25,3,5,25,05/15/2025
"May 31, 2023",515.75,515.75,515.75,515.75,515.75,-,5,25,05/15/2025
"May 30, 2023",517,517,517,517,517,-,5,25,05/15/2025
"May 26, 2023",524.25,524.25,524.25,524.25,524.25,1,5,25,05/15/2025
"May 25, 2023",514,514,514,514,514,-,5,25,05/15/2025
"May 24, 2023",516.75,516.75,516.75,516.75,516.75,-,5,25,05/15/2025
"May 23, 2023",516,516,516,516,516,-,5,25,05/15/2025
"May 22, 2023",512,512,512,512,512,-,5,25,05/15/2025
"May 19, 2023",504.25,504.25,504.25,504.25,504.25,4,5,25,05/15/2025
